field,zone,name,spaceType,version,colNumber,rowNumber,positionColNumber,positionRowNumber
新莊棒球場,A1,,seat,1.0.0,6,11,6,11
新莊棒球場,A1,,seat,1.0.0,6,12,6,12
新莊棒球場,A1,,seat,1.0.0,6,13,6,13
新莊棒球場,A1,,seat,1.0.0,6,14,6,14
新莊棒球場,A1,,seat,1.0.0,7,5,7,5
新莊棒球場,A1,,seat,1.0.0,7,6,7,6
新莊棒球場,A1,,seat,1.0.0,7,7,7,7
新莊棒球場,A1,,seat,1.0.0,7,8,7,8
新莊棒球場,A1,,seat,1.0.0,7,9,7,9
新莊棒球場,A1,,seat,1.0.0,7,10,7,10
新莊棒球場,A1,,seat,1.0.0,7,11,7,11
新莊棒球場,A1,,seat,1.0.0,7,12,7,12
新莊棒球場,A1,,seat,1.0.0,7,13,7,13
新莊棒球場,A1,,seat,1.0.0,7,14,7,14
新莊棒球場,A1,,seat,1.0.0,8,5,8,5
新莊棒球場,A1,,seat,1.0.0,8,6,8,6
新莊棒球場,A1,,seat,1.0.0,8,7,8,7
新莊棒球場,A1,,seat,1.0.0,8,8,8,8
新莊棒球場,A1,,seat,1.0.0,8,9,8,9
新莊棒球場,A1,,seat,1.0.0,8,10,8,10
新莊棒球場,A1,,seat,1.0.0,8,11,8,11
新莊棒球場,A1,,seat,1.0.0,8,12,8,12
新莊棒球場,A1,,seat,1.0.0,8,13,8,13
新莊棒球場,A1,,seat,1.0.0,8,14,8,14
新莊棒球場,A1,,seat,1.0.0,9,5,9,5
新莊棒球場,A1,,seat,1.0.0,9,6,9,6
新莊棒球場,A1,,seat,1.0.0,9,7,9,7
新莊棒球場,A1,,seat,1.0.0,9,8,9,8
新莊棒球場,A1,,seat,1.0.0,9,9,9,9
新莊棒球場,A1,,seat,1.0.0,9,10,9,10
新莊棒球場,A1,,seat,1.0.0,9,11,9,11
新莊棒球場,A1,,seat,1.0.0,9,12,9,12
新莊棒球場,A1,,seat,1.0.0,9,13,9,13
新莊棒球場,A1,,seat,1.0.0,9,14,9,14
新莊棒球場,A1,,seat,1.0.0,10,5,10,5
新莊棒球場,A1,,seat,1.0.0,10,6,10,6
新莊棒球場,A1,,seat,1.0.0,10,7,10,7
新莊棒球場,A1,,seat,1.0.0,10,8,10,8
新莊棒球場,A1,,seat,1.0.0,10,9,10,9
新莊棒球場,A1,,seat,1.0.0,10,10,10,10
新莊棒球場,A1,,seat,1.0.0,10,11,10,11
新莊棒球場,A1,,seat,1.0.0,10,12,10,12
新莊棒球場,A1,,seat,1.0.0,10,13,10,13
新莊棒球場,A1,,seat,1.0.0,10,14,10,14
新莊棒球場,A1,,seat,1.0.0,11,5,11,5
新莊棒球場,A1,,seat,1.0.0,11,6,11,6
新莊棒球場,A1,,seat,1.0.0,11,7,11,7
新莊棒球場,A1,,seat,1.0.0,11,8,11,8
新莊棒球場,A1,,seat,1.0.0,11,9,11,9
新莊棒球場,A1,,seat,1.0.0,11,10,11,10
新莊棒球場,A1,,seat,1.0.0,11,11,11,11
新莊棒球場,A1,,seat,1.0.0,11,12,11,12
新莊棒球場,A1,,seat,1.0.0,11,13,11,13
新莊棒球場,A1,,seat,1.0.0,11,14,11,14
新莊棒球場,A1,,seat,1.0.0,12,5,12,5
新莊棒球場,A1,,seat,1.0.0,12,6,12,6
新莊棒球場,A1,,seat,1.0.0,12,7,12,7
新莊棒球場,A1,,seat,1.0.0,12,8,12,8
新莊棒球場,A1,,seat,1.0.0,12,9,12,9
新莊棒球場,A1,,seat,1.0.0,12,10,12,10
新莊棒球場,A1,,seat,1.0.0,12,11,12,11
新莊棒球場,A1,,seat,1.0.0,12,12,12,12
新莊棒球場,A1,,seat,1.0.0,12,13,12,13
新莊棒球場,A1,,seat,1.0.0,12,14,12,14
新莊棒球場,A1,,seat,1.0.0,13,5,13,5
新莊棒球場,A1,,seat,1.0.0,13,6,13,6
新莊棒球場,A1,,seat,1.0.0,13,7,13,7
新莊棒球場,A1,,seat,1.0.0,13,8,13,8
新莊棒球場,A1,,seat,1.0.0,13,9,13,9
新莊棒球場,A1,,seat,1.0.0,13,10,13,10
新莊棒球場,A1,,seat,1.0.0,13,11,13,11
新莊棒球場,A1,,seat,1.0.0,13,12,13,12
新莊棒球場,A1,,seat,1.0.0,13,13,13,13
新莊棒球場,A1,,seat,1.0.0,13,14,13,14
新莊棒球場,A1,,seat,1.0.0,14,5,14,5
新莊棒球場,A1,,seat,1.0.0,14,6,14,6
新莊棒球場,A1,,seat,1.0.0,14,7,14,7
新莊棒球場,A1,,seat,1.0.0,14,8,14,8
新莊棒球場,A1,,seat,1.0.0,14,9,14,9
新莊棒球場,A1,,seat,1.0.0,14,10,14,10
新莊棒球場,A1,,seat,1.0.0,14,11,14,11
新莊棒球場,A1,,seat,1.0.0,14,12,14,12
新莊棒球場,A1,,seat,1.0.0,14,13,14,13
新莊棒球場,A1,,seat,1.0.0,14,14,14,14
新莊棒球場,A1,,seat,1.0.0,15,5,15,5
新莊棒球場,A1,,seat,1.0.0,15,6,15,6
新莊棒球場,A1,,seat,1.0.0,15,7,15,7
新莊棒球場,A1,,seat,1.0.0,15,8,15,8
新莊棒球場,A1,,seat,1.0.0,15,9,15,9
新莊棒球場,A1,,seat,1.0.0,15,10,15,10
新莊棒球場,A1,,seat,1.0.0,15,11,15,11
新莊棒球場,A1,,seat,1.0.0,15,12,15,12
新莊棒球場,A1,,seat,1.0.0,15,13,15,13
新莊棒球場,A1,,seat,1.0.0,15,14,15,14
新莊棒球場,A2,,seat,1.0.0,1,4,1,4
新莊棒球場,A2,,seat,1.0.0,1,5,1,5
新莊棒球場,A2,,seat,1.0.0,1,6,1,6
新莊棒球場,A2,,seat,1.0.0,1,7,1,7
新莊棒球場,A2,,seat,1.0.0,1,8,1,8
新莊棒球場,A2,,seat,1.0.0,1,9,1,9
新莊棒球場,A2,,seat,1.0.0,1,10,1,10
新莊棒球場,A2,,seat,1.0.0,1,11,1,11
新莊棒球場,A2,,seat,1.0.0,1,12,1,12
新莊棒球場,A2,,seat,1.0.0,1,13,1,13
新莊棒球場,A2,,seat,1.0.0,1,14,1,14
新莊棒球場,A2,,seat,1.0.0,1,15,1,15
新莊棒球場,A2,,seat,1.0.0,1,16,1,16
新莊棒球場,A2,,seat,1.0.0,1,17,1,17
新莊棒球場,A2,,seat,1.0.0,2,4,2,4
新莊棒球場,A2,,seat,1.0.0,2,5,2,5
新莊棒球場,A2,,seat,1.0.0,2,6,2,6
新莊棒球場,A2,,seat,1.0.0,2,7,2,7
新莊棒球場,A2,,seat,1.0.0,2,8,2,8
新莊棒球場,A2,,seat,1.0.0,2,9,2,9
新莊棒球場,A2,,seat,1.0.0,2,10,2,10
新莊棒球場,A2,,seat,1.0.0,2,11,2,11
新莊棒球場,A2,,seat,1.0.0,2,12,2,12
新莊棒球場,A2,,seat,1.0.0,2,13,2,13
新莊棒球場,A2,,seat,1.0.0,2,14,2,14
新莊棒球場,A2,,seat,1.0.0,2,15,2,15
新莊棒球場,A2,,seat,1.0.0,2,16,2,16
新莊棒球場,A2,,seat,1.0.0,2,17,2,17
新莊棒球場,A2,,seat,1.0.0,3,4,3,4
新莊棒球場,A2,,seat,1.0.0,3,5,3,5
新莊棒球場,A2,,seat,1.0.0,3,6,3,6
新莊棒球場,A2,,seat,1.0.0,3,7,3,7
新莊棒球場,A2,,seat,1.0.0,3,8,3,8
新莊棒球場,A2,,seat,1.0.0,3,9,3,9
新莊棒球場,A2,,seat,1.0.0,3,10,3,10
新莊棒球場,A2,,seat,1.0.0,3,11,3,11
新莊棒球場,A2,,seat,1.0.0,3,12,3,12
新莊棒球場,A2,,seat,1.0.0,3,13,3,13
新莊棒球場,A2,,seat,1.0.0,3,14,3,14
新莊棒球場,A2,,seat,1.0.0,3,15,3,15
新莊棒球場,A2,,seat,1.0.0,3,16,3,16
新莊棒球場,A2,,seat,1.0.0,3,17,3,17
新莊棒球場,A2,,seat,1.0.0,4,4,4,4
新莊棒球場,A2,,seat,1.0.0,4,5,4,5
新莊棒球場,A2,,seat,1.0.0,4,6,4,6
新莊棒球場,A2,,seat,1.0.0,4,7,4,7
新莊棒球場,A2,,seat,1.0.0,4,8,4,8
新莊棒球場,A2,,seat,1.0.0,4,9,4,9
新莊棒球場,A2,,seat,1.0.0,4,10,4,10
新莊棒球場,A2,,seat,1.0.0,4,11,4,11
新莊棒球場,A2,,seat,1.0.0,4,12,4,12
新莊棒球場,A2,,seat,1.0.0,4,13,4,13
新莊棒球場,A2,,seat,1.0.0,4,14,4,14
新莊棒球場,A2,,seat,1.0.0,4,15,4,15
新莊棒球場,A2,,seat,1.0.0,4,16,4,16
新莊棒球場,A2,,seat,1.0.0,4,17,4,17
新莊棒球場,A2,,seat,1.0.0,5,4,5,4
新莊棒球場,A2,,seat,1.0.0,5,5,5,5
新莊棒球場,A2,,seat,1.0.0,5,6,5,6
新莊棒球場,A2,,seat,1.0.0,5,7,5,7
新莊棒球場,A2,,seat,1.0.0,5,8,5,8
新莊棒球場,A2,,seat,1.0.0,5,9,5,9
新莊棒球場,A2,,seat,1.0.0,5,10,5,10
新莊棒球場,A2,,seat,1.0.0,5,11,5,11
新莊棒球場,A2,,seat,1.0.0,5,12,5,12
新莊棒球場,A2,,seat,1.0.0,5,13,5,13
新莊棒球場,A2,,seat,1.0.0,5,14,5,14
新莊棒球場,A2,,seat,1.0.0,5,15,5,15
新莊棒球場,A2,,seat,1.0.0,5,16,5,16
新莊棒球場,A2,,seat,1.0.0,5,17,5,17
新莊棒球場,A2,,seat,1.0.0,6,4,6,4
新莊棒球場,A2,,seat,1.0.0,6,5,6,5
新莊棒球場,A2,,seat,1.0.0,6,6,6,6
新莊棒球場,A2,,seat,1.0.0,6,7,6,7
新莊棒球場,A2,,seat,1.0.0,6,8,6,8
新莊棒球場,A2,,seat,1.0.0,6,9,6,9
新莊棒球場,A2,,seat,1.0.0,6,10,6,10
新莊棒球場,A2,,seat,1.0.0,6,11,6,11
新莊棒球場,A2,,seat,1.0.0,6,12,6,12
新莊棒球場,A2,,seat,1.0.0,6,13,6,13
新莊棒球場,A2,,seat,1.0.0,6,14,6,14
新莊棒球場,A2,,seat,1.0.0,6,15,6,15
新莊棒球場,A2,,seat,1.0.0,6,16,6,16
新莊棒球場,A2,,seat,1.0.0,6,17,6,17
新莊棒球場,A2,,seat,1.0.0,7,4,7,4
新莊棒球場,A2,,seat,1.0.0,7,5,7,5
新莊棒球場,A2,,seat,1.0.0,7,6,7,6
新莊棒球場,A2,,seat,1.0.0,7,7,7,7
新莊棒球場,A2,,seat,1.0.0,7,8,7,8
新莊棒球場,A2,,seat,1.0.0,7,9,7,9
新莊棒球場,A2,,seat,1.0.0,7,10,7,10
新莊棒球場,A2,,seat,1.0.0,7,11,7,11
新莊棒球場,A2,,seat,1.0.0,7,12,7,12
新莊棒球場,A2,,seat,1.0.0,7,13,7,13
新莊棒球場,A2,,seat,1.0.0,7,14,7,14
新莊棒球場,A2,,seat,1.0.0,7,15,7,15
新莊棒球場,A2,,seat,1.0.0,7,16,7,16
新莊棒球場,A2,,seat,1.0.0,7,17,7,17
新莊棒球場,A2,,seat,1.0.0,8,4,8,4
新莊棒球場,A2,,seat,1.0.0,8,5,8,5
新莊棒球場,A2,,seat,1.0.0,8,6,8,6
新莊棒球場,A2,,seat,1.0.0,8,7,8,7
新莊棒球場,A2,,seat,1.0.0,8,8,8,8
新莊棒球場,A2,,seat,1.0.0,8,9,8,9
新莊棒球場,A2,,seat,1.0.0,8,10,8,10
新莊棒球場,A2,,seat,1.0.0,8,11,8,11
新莊棒球場,A2,,seat,1.0.0,8,12,8,12
新莊棒球場,A2,,seat,1.0.0,8,13,8,13
新莊棒球場,A2,,seat,1.0.0,8,14,8,14
新莊棒球場,A2,,seat,1.0.0,8,15,8,15
新莊棒球場,A2,,seat,1.0.0,8,16,8,16
新莊棒球場,A2,,seat,1.0.0,8,17,8,17
新莊棒球場,A2,,seat,1.0.0,9,4,9,4
新莊棒球場,A2,,seat,1.0.0,9,5,9,5
新莊棒球場,A2,,seat,1.0.0,9,6,9,6
新莊棒球場,A2,,seat,1.0.0,9,7,9,7
新莊棒球場,A2,,seat,1.0.0,9,8,9,8
新莊棒球場,A2,,seat,1.0.0,9,9,9,9
新莊棒球場,A2,,seat,1.0.0,9,10,9,10
新莊棒球場,A2,,seat,1.0.0,9,11,9,11
新莊棒球場,A2,,seat,1.0.0,9,12,9,12
新莊棒球場,A2,,seat,1.0.0,9,13,9,13
新莊棒球場,A2,,seat,1.0.0,9,14,9,14
新莊棒球場,A2,,seat,1.0.0,9,15,9,15
新莊棒球場,A2,,seat,1.0.0,9,16,9,16
新莊棒球場,A2,,seat,1.0.0,9,17,9,17
新莊棒球場,A2,,seat,1.0.0,10,4,10,4
新莊棒球場,A2,,seat,1.0.0,10,5,10,5
新莊棒球場,A2,,seat,1.0.0,10,6,10,6
新莊棒球場,A2,,seat,1.0.0,10,7,10,7
新莊棒球場,A2,,seat,1.0.0,10,8,10,8
新莊棒球場,A2,,seat,1.0.0,10,9,10,9
新莊棒球場,A2,,seat,1.0.0,10,10,10,10
新莊棒球場,A2,,seat,1.0.0,10,11,10,11
新莊棒球場,A2,,seat,1.0.0,10,12,10,12
新莊棒球場,A2,,seat,1.0.0,10,13,10,13
新莊棒球場,A2,,seat,1.0.0,10,14,10,14
新莊棒球場,A2,,seat,1.0.0,10,15,10,15
新莊棒球場,A2,,seat,1.0.0,10,16,10,16
新莊棒球場,A2,,seat,1.0.0,10,17,10,17
新莊棒球場,A2,,seat,1.0.0,11,4,11,4
新莊棒球場,A2,,seat,1.0.0,11,5,11,5
新莊棒球場,A2,,seat,1.0.0,11,6,11,6
新莊棒球場,A2,,seat,1.0.0,11,7,11,7
新莊棒球場,A2,,seat,1.0.0,11,8,11,8
新莊棒球場,A2,,seat,1.0.0,11,9,11,9
新莊棒球場,A2,,seat,1.0.0,11,10,11,10
新莊棒球場,A2,,seat,1.0.0,11,11,11,11
新莊棒球場,A2,,seat,1.0.0,11,12,11,12
新莊棒球場,A2,,seat,1.0.0,11,13,11,13
新莊棒球場,A2,,seat,1.0.0,11,14,11,14
新莊棒球場,A2,,seat,1.0.0,11,15,11,15
新莊棒球場,A2,,seat,1.0.0,11,16,11,16
新莊棒球場,A2,,seat,1.0.0,11,17,11,17
新莊棒球場,A2,,seat,1.0.0,12,4,12,4
新莊棒球場,A2,,seat,1.0.0,12,5,12,5
新莊棒球場,A2,,seat,1.0.0,12,6,12,6
新莊棒球場,A2,,seat,1.0.0,12,7,12,7
新莊棒球場,A2,,seat,1.0.0,12,8,12,8
新莊棒球場,A2,,seat,1.0.0,12,9,12,9
新莊棒球場,A2,,seat,1.0.0,12,10,12,10
新莊棒球場,A2,,seat,1.0.0,12,11,12,11
新莊棒球場,A2,,seat,1.0.0,12,12,12,12
新莊棒球場,A2,,seat,1.0.0,12,13,12,13
新莊棒球場,A2,,seat,1.0.0,12,14,12,14
新莊棒球場,A2,,seat,1.0.0,12,15,12,15
新莊棒球場,A2,,seat,1.0.0,12,16,12,16
新莊棒球場,A2,,seat,1.0.0,12,17,12,17
新莊棒球場,A2,,seat,1.0.0,13,4,13,4
新莊棒球場,A2,,seat,1.0.0,13,5,13,5
新莊棒球場,A2,,seat,1.0.0,13,6,13,6
新莊棒球場,A2,,seat,1.0.0,13,7,13,7
新莊棒球場,A2,,seat,1.0.0,13,8,13,8
新莊棒球場,A2,,seat,1.0.0,13,9,13,9
新莊棒球場,A2,,seat,1.0.0,13,10,13,10
新莊棒球場,A2,,seat,1.0.0,13,11,13,11
新莊棒球場,A2,,seat,1.0.0,13,12,13,12
新莊棒球場,A2,,seat,1.0.0,13,13,13,13
新莊棒球場,A2,,seat,1.0.0,13,14,13,14
新莊棒球場,A2,,seat,1.0.0,13,15,13,15
新莊棒球場,A2,,seat,1.0.0,13,16,13,16
新莊棒球場,A2,,seat,1.0.0,13,17,13,17
新莊棒球場,A2,,seat,1.0.0,14,4,14,4
新莊棒球場,A2,,seat,1.0.0,14,5,14,5
新莊棒球場,A2,,seat,1.0.0,14,6,14,6
新莊棒球場,A2,,seat,1.0.0,14,7,14,7
新莊棒球場,A2,,seat,1.0.0,14,8,14,8
新莊棒球場,A2,,seat,1.0.0,14,9,14,9
新莊棒球場,A2,,seat,1.0.0,14,10,14,10
新莊棒球場,A2,,seat,1.0.0,14,11,14,11
新莊棒球場,A2,,seat,1.0.0,14,12,14,12
新莊棒球場,A2,,seat,1.0.0,14,13,14,13
新莊棒球場,A2,,seat,1.0.0,14,14,14,14
新莊棒球場,A2,,seat,1.0.0,14,15,14,15
新莊棒球場,A2,,seat,1.0.0,14,16,14,16
新莊棒球場,A2,,seat,1.0.0,14,17,14,17
新莊棒球場,A2,,seat,1.0.0,15,4,15,4
新莊棒球場,A2,,seat,1.0.0,15,5,15,5
新莊棒球場,A2,,seat,1.0.0,15,6,15,6
新莊棒球場,A2,,seat,1.0.0,15,7,15,7
新莊棒球場,A2,,seat,1.0.0,15,8,15,8
新莊棒球場,A2,,seat,1.0.0,15,9,15,9
新莊棒球場,A2,,seat,1.0.0,15,10,15,10
新莊棒球場,A2,,seat,1.0.0,15,11,15,11
新莊棒球場,A2,,seat,1.0.0,15,12,15,12
新莊棒球場,A2,,seat,1.0.0,15,13,15,13
新莊棒球場,A2,,seat,1.0.0,15,14,15,14
新莊棒球場,A2,,seat,1.0.0,15,15,15,15
新莊棒球場,A2,,seat,1.0.0,15,16,15,16
新莊棒球場,A2,,seat,1.0.0,15,17,15,17
新莊棒球場,A2,,seat,1.0.0,16,4,16,4
新莊棒球場,A2,,seat,1.0.0,16,5,16,5
新莊棒球場,A2,,seat,1.0.0,16,6,16,6
新莊棒球場,A2,,seat,1.0.0,16,7,16,7
新莊棒球場,A2,,seat,1.0.0,16,8,16,8
新莊棒球場,A2,,seat,1.0.0,16,9,16,9
新莊棒球場,A2,,seat,1.0.0,16,10,16,10
新莊棒球場,A2,,seat,1.0.0,16,11,16,11
新莊棒球場,A2,,seat,1.0.0,16,12,16,12
新莊棒球場,A2,,seat,1.0.0,16,13,16,13
新莊棒球場,A2,,seat,1.0.0,16,14,16,14
新莊棒球場,A2,,seat,1.0.0,16,15,16,15
新莊棒球場,A2,,seat,1.0.0,16,16,16,16
新莊棒球場,A2,,seat,1.0.0,16,17,16,17
新莊棒球場,A2,,seat,1.0.0,17,4,17,4
新莊棒球場,A2,,seat,1.0.0,17,5,17,5
新莊棒球場,A2,,seat,1.0.0,17,6,17,6
新莊棒球場,A2,,seat,1.0.0,17,7,17,7
新莊棒球場,A2,,seat,1.0.0,17,8,17,8
新莊棒球場,A2,,seat,1.0.0,17,9,17,9
新莊棒球場,A2,,seat,1.0.0,17,10,17,10
新莊棒球場,A2,,seat,1.0.0,17,11,17,11
新莊棒球場,A2,,seat,1.0.0,17,12,17,12
新莊棒球場,A2,,seat,1.0.0,17,13,17,13
新莊棒球場,A2,,seat,1.0.0,17,14,17,14
新莊棒球場,A2,,seat,1.0.0,17,15,17,15
新莊棒球場,A2,,seat,1.0.0,17,16,17,16
新莊棒球場,A2,,seat,1.0.0,17,17,17,17
新莊棒球場,A3,,seat,1.0.0,1,4,1,4
新莊棒球場,A3,,seat,1.0.0,1,5,1,5
新莊棒球場,A3,,seat,1.0.0,1,6,1,6
新莊棒球場,A3,,seat,1.0.0,1,7,1,7
新莊棒球場,A3,,seat,1.0.0,1,8,1,8
新莊棒球場,A3,,seat,1.0.0,1,9,1,9
新莊棒球場,A3,,seat,1.0.0,1,10,1,10
新莊棒球場,A3,,seat,1.0.0,1,11,1,11
新莊棒球場,A3,,seat,1.0.0,1,12,1,12
新莊棒球場,A3,,seat,1.0.0,1,13,1,13
新莊棒球場,A3,,seat,1.0.0,1,14,1,14
新莊棒球場,A3,,seat,1.0.0,1,15,1,15
新莊棒球場,A3,,seat,1.0.0,1,16,1,16
新莊棒球場,A3,,seat,1.0.0,1,17,1,17
新莊棒球場,A3,,seat,1.0.0,2,4,2,4
新莊棒球場,A3,,seat,1.0.0,2,5,2,5
新莊棒球場,A3,,seat,1.0.0,2,6,2,6
新莊棒球場,A3,,seat,1.0.0,2,7,2,7
新莊棒球場,A3,,seat,1.0.0,2,8,2,8
新莊棒球場,A3,,seat,1.0.0,2,9,2,9
新莊棒球場,A3,,seat,1.0.0,2,10,2,10
新莊棒球場,A3,,seat,1.0.0,2,11,2,11
新莊棒球場,A3,,seat,1.0.0,2,12,2,12
新莊棒球場,A3,,seat,1.0.0,2,13,2,13
新莊棒球場,A3,,seat,1.0.0,2,14,2,14
新莊棒球場,A3,,seat,1.0.0,2,15,2,15
新莊棒球場,A3,,seat,1.0.0,2,16,2,16
新莊棒球場,A3,,seat,1.0.0,2,17,2,17
新莊棒球場,A3,,seat,1.0.0,3,4,3,4
新莊棒球場,A3,,seat,1.0.0,3,5,3,5
新莊棒球場,A3,,seat,1.0.0,3,6,3,6
新莊棒球場,A3,,seat,1.0.0,3,7,3,7
新莊棒球場,A3,,seat,1.0.0,3,8,3,8
新莊棒球場,A3,,seat,1.0.0,3,9,3,9
新莊棒球場,A3,,seat,1.0.0,3,10,3,10
新莊棒球場,A3,,seat,1.0.0,3,11,3,11
新莊棒球場,A3,,seat,1.0.0,3,12,3,12
新莊棒球場,A3,,seat,1.0.0,3,13,3,13
新莊棒球場,A3,,seat,1.0.0,3,14,3,14
新莊棒球場,A3,,seat,1.0.0,3,15,3,15
新莊棒球場,A3,,seat,1.0.0,3,16,3,16
新莊棒球場,A3,,seat,1.0.0,3,17,3,17
新莊棒球場,A3,,seat,1.0.0,4,4,4,4
新莊棒球場,A3,,seat,1.0.0,4,5,4,5
新莊棒球場,A3,,seat,1.0.0,4,6,4,6
新莊棒球場,A3,,seat,1.0.0,4,7,4,7
新莊棒球場,A3,,seat,1.0.0,4,8,4,8
新莊棒球場,A3,,seat,1.0.0,4,9,4,9
新莊棒球場,A3,,seat,1.0.0,4,10,4,10
新莊棒球場,A3,,seat,1.0.0,4,11,4,11
新莊棒球場,A3,,seat,1.0.0,4,12,4,12
新莊棒球場,A3,,seat,1.0.0,4,13,4,13
新莊棒球場,A3,,seat,1.0.0,4,14,4,14
新莊棒球場,A3,,seat,1.0.0,4,15,4,15
新莊棒球場,A3,,seat,1.0.0,4,16,4,16
新莊棒球場,A3,,seat,1.0.0,4,17,4,17
新莊棒球場,A3,,seat,1.0.0,5,4,5,4
新莊棒球場,A3,,seat,1.0.0,5,5,5,5
新莊棒球場,A3,,seat,1.0.0,5,6,5,6
新莊棒球場,A3,,seat,1.0.0,5,7,5,7
新莊棒球場,A3,,seat,1.0.0,5,8,5,8
新莊棒球場,A3,,seat,1.0.0,5,9,5,9
新莊棒球場,A3,,seat,1.0.0,5,10,5,10
新莊棒球場,A3,,seat,1.0.0,5,11,5,11
新莊棒球場,A3,,seat,1.0.0,5,12,5,12
新莊棒球場,A3,,seat,1.0.0,5,13,5,13
新莊棒球場,A3,,seat,1.0.0,5,14,5,14
新莊棒球場,A3,,seat,1.0.0,5,15,5,15
新莊棒球場,A3,,seat,1.0.0,5,16,5,16
新莊棒球場,A3,,seat,1.0.0,5,17,5,17
新莊棒球場,A3,,seat,1.0.0,6,4,6,4
新莊棒球場,A3,,seat,1.0.0,6,5,6,5
新莊棒球場,A3,,seat,1.0.0,6,6,6,6
新莊棒球場,A3,,seat,1.0.0,6,7,6,7
新莊棒球場,A3,,seat,1.0.0,6,8,6,8
新莊棒球場,A3,,seat,1.0.0,6,9,6,9
新莊棒球場,A3,,seat,1.0.0,6,10,6,10
新莊棒球場,A3,,seat,1.0.0,6,11,6,11
新莊棒球場,A3,,seat,1.0.0,6,12,6,12
新莊棒球場,A3,,seat,1.0.0,6,13,6,13
新莊棒球場,A3,,seat,1.0.0,6,14,6,14
新莊棒球場,A3,,seat,1.0.0,6,15,6,15
新莊棒球場,A3,,seat,1.0.0,6,16,6,16
新莊棒球場,A3,,seat,1.0.0,6,17,6,17
新莊棒球場,A3,,seat,1.0.0,7,4,7,4
新莊棒球場,A3,,seat,1.0.0,7,5,7,5
新莊棒球場,A3,,seat,1.0.0,7,6,7,6
新莊棒球場,A3,,seat,1.0.0,7,7,7,7
新莊棒球場,A3,,seat,1.0.0,7,8,7,8
新莊棒球場,A3,,seat,1.0.0,7,9,7,9
新莊棒球場,A3,,seat,1.0.0,7,10,7,10
新莊棒球場,A3,,seat,1.0.0,7,11,7,11
