field,zone,name,spaceType,version,colNumber,rowNumber,positionColNumber,positionRowNumber
樂天桃園棒球場,東上E,,seat,1.0.0,5,2,5,2
樂天桃園棒球場,東上E,,seat,1.0.0,5,3,5,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,5,4
樂天桃園棒球場,東上E,,seat,1.0.0,5,4,5,5
樂天桃園棒球場,東上E,,seat,1.0.0,5,5,5,6
樂天桃園棒球場,東上E,,seat,1.0.0,5,6,5,7
樂天桃園棒球場,東上E,,seat,1.0.0,5,7,5,8
樂天桃園棒球場,東上E,,seat,1.0.0,5,8,5,9
樂天桃園棒球場,東上E,,seat,1.0.0,5,9,5,10
樂天桃園棒球場,東上E,,seat,1.0.0,5,10,5,11
樂天桃園棒球場,東上E,,seat,1.0.0,5,11,5,12
樂天桃園棒球場,東上E,,seat,1.0.0,5,12,5,13
樂天桃園棒球場,東上E,,seat,1.0.0,5,13,5,14
樂天桃園棒球場,東上E,,seat,1.0.0,5,14,5,15
樂天桃園棒球場,東上E,,seat,1.0.0,6,1,6,1
樂天桃園棒球場,東上E,,seat,1.0.0,6,2,6,2
樂天桃園棒球場,東上E,,seat,1.0.0,6,3,6,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,6,4
樂天桃園棒球場,東上E,,seat,1.0.0,6,4,6,5
樂天桃園棒球場,東上E,,seat,1.0.0,6,5,6,6
樂天桃園棒球場,東上E,,seat,1.0.0,6,6,6,7
樂天桃園棒球場,東上E,,seat,1.0.0,6,7,6,8
樂天桃園棒球場,東上E,,seat,1.0.0,6,8,6,9
樂天桃園棒球場,東上E,,seat,1.0.0,6,9,6,10
樂天桃園棒球場,東上E,,seat,1.0.0,6,10,6,11
樂天桃園棒球場,東上E,,seat,1.0.0,6,11,6,12
樂天桃園棒球場,東上E,,seat,1.0.0,6,12,6,13
樂天桃園棒球場,東上E,,seat,1.0.0,6,13,6,14
樂天桃園棒球場,東上E,,seat,1.0.0,6,14,6,15
樂天桃園棒球場,東上E,,seat,1.0.0,7,1,7,1
樂天桃園棒球場,東上E,,seat,1.0.0,7,2,7,2
樂天桃園棒球場,東上E,,seat,1.0.0,7,3,7,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,7,4
樂天桃園棒球場,東上E,,pillar,1.0.0,7,4,7,5
樂天桃園棒球場,東上E,,pillar,1.0.0,7,5,7,6
樂天桃園棒球場,東上E,,pillar,1.0.0,7,6,7,7
樂天桃園棒球場,東上E,,pillar,1.0.0,7,7,7,8
樂天桃園棒球場,東上E,,seat,1.0.0,7,8,7,9
樂天桃園棒球場,東上E,,seat,1.0.0,7,9,7,10
樂天桃園棒球場,東上E,,seat,1.0.0,7,10,7,11
樂天桃園棒球場,東上E,,seat,1.0.0,7,11,7,12
樂天桃園棒球場,東上E,,seat,1.0.0,7,12,7,13
樂天桃園棒球場,東上E,,seat,1.0.0,7,13,7,14
樂天桃園棒球場,東上E,,pillar,1.0.0,7,14,7,15
樂天桃園棒球場,東上E,,seat,1.0.0,8,1,8,1
樂天桃園棒球場,東上E,,seat,1.0.0,8,2,8,2
樂天桃園棒球場,東上E,,seat,1.0.0,8,3,8,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,8,4
樂天桃園棒球場,東上E,,pillar,1.0.0,8,4,8,5
樂天桃園棒球場,東上E,,pillar,1.0.0,8,5,8,6
樂天桃園棒球場,東上E,,pillar,1.0.0,8,6,8,7
樂天桃園棒球場,東上E,,pillar,1.0.0,8,7,8,8
樂天桃園棒球場,東上E,,pillar,1.0.0,8,8,8,9
樂天桃園棒球場,東上E,,pillar,1.0.0,8,9,8,10
樂天桃園棒球場,東上E,,seat,1.0.0,8,10,8,11
樂天桃園棒球場,東上E,,seat,1.0.0,8,11,8,12
樂天桃園棒球場,東上E,,seat,1.0.0,8,12,8,13
樂天桃園棒球場,東上E,,seat,1.0.0,8,13,8,14
樂天桃園棒球場,東上E,,pillar,1.0.0,8,14,8,15
樂天桃園棒球場,東上E,,seat,1.0.0,9,1,9,1
樂天桃園棒球場,東上E,,seat,1.0.0,9,2,9,2
樂天桃園棒球場,東上E,,seat,1.0.0,9,3,9,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,9,4
樂天桃園棒球場,東上E,,pillar,1.0.0,9,4,9,5
樂天桃園棒球場,東上E,,pillar,1.0.0,9,5,9,6
樂天桃園棒球場,東上E,,pillar,1.0.0,9,6,9,7
樂天桃園棒球場,東上E,,pillar,1.0.0,9,7,9,8
樂天桃園棒球場,東上E,,pillar,1.0.0,9,8,9,9
樂天桃園棒球場,東上E,,pillar,1.0.0,9,9,9,10
樂天桃園棒球場,東上E,,seat,1.0.0,9,10,9,11
樂天桃園棒球場,東上E,,seat,1.0.0,9,11,9,12
樂天桃園棒球場,東上E,,seat,1.0.0,9,12,9,13
樂天桃園棒球場,東上E,,seat,1.0.0,9,13,9,14
樂天桃園棒球場,東上E,,pillar,1.0.0,9,14,9,15
樂天桃園棒球場,東上E,,seat,1.0.0,10,1,10,1
樂天桃園棒球場,東上E,,seat,1.0.0,10,2,10,2
樂天桃園棒球場,東上E,,seat,1.0.0,10,3,10,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,10,4
樂天桃園棒球場,東上E,,pillar,1.0.0,10,4,10,5
樂天桃園棒球場,東上E,,pillar,1.0.0,10,5,10,6
樂天桃園棒球場,東上E,,pillar,1.0.0,10,6,10,7
樂天桃園棒球場,東上E,,pillar,1.0.0,10,7,10,8
樂天桃園棒球場,東上E,,pillar,1.0.0,10,8,10,9
樂天桃園棒球場,東上E,,pillar,1.0.0,10,9,10,10
樂天桃園棒球場,東上E,,seat,1.0.0,10,10,10,11
樂天桃園棒球場,東上E,,seat,1.0.0,10,11,10,12
樂天桃園棒球場,東上E,,seat,1.0.0,10,12,10,13
樂天桃園棒球場,東上E,,seat,1.0.0,10,13,10,14
樂天桃園棒球場,東上E,,pillar,1.0.0,10,14,10,15
樂天桃園棒球場,東上E,,seat,1.0.0,11,1,11,1
樂天桃園棒球場,東上E,,seat,1.0.0,11,2,11,2
樂天桃園棒球場,東上E,,seat,1.0.0,11,3,11,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,11,4
樂天桃園棒球場,東上E,,pillar,1.0.0,11,4,11,5
樂天桃園棒球場,東上E,,pillar,1.0.0,11,5,11,6
樂天桃園棒球場,東上E,,pillar,1.0.0,11,6,11,7
樂天桃園棒球場,東上E,,pillar,1.0.0,11,7,11,8
樂天桃園棒球場,東上E,,pillar,1.0.0,11,8,11,9
樂天桃園棒球場,東上E,,pillar,1.0.0,11,9,11,10
樂天桃園棒球場,東上E,,seat,1.0.0,11,10,11,11
樂天桃園棒球場,東上E,,seat,1.0.0,11,11,11,12
樂天桃園棒球場,東上E,,seat,1.0.0,11,12,11,13
樂天桃園棒球場,東上E,,seat,1.0.0,11,13,11,14
樂天桃園棒球場,東上E,,seat,1.0.0,11,14,11,15
樂天桃園棒球場,東上E,,pillar,1.0.0,12,1,12,1
樂天桃園棒球場,東上E,,seat,1.0.0,12,2,12,2
樂天桃園棒球場,東上E,,seat,1.0.0,12,3,12,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,12,4
樂天桃園棒球場,東上E,,pillar,1.0.0,12,4,12,5
樂天桃園棒球場,東上E,,pillar,1.0.0,12,5,12,6
樂天桃園棒球場,東上E,,pillar,1.0.0,12,6,12,7
樂天桃園棒球場,東上E,,pillar,1.0.0,12,7,12,8
樂天桃園棒球場,東上E,,pillar,1.0.0,12,8,12,9
樂天桃園棒球場,東上E,,pillar,1.0.0,12,9,12,10
樂天桃園棒球場,東上E,,seat,1.0.0,12,10,12,11
樂天桃園棒球場,東上E,,seat,1.0.0,12,11,12,12
樂天桃園棒球場,東上E,,seat,1.0.0,12,12,12,13
樂天桃園棒球場,東上E,,seat,1.0.0,12,13,12,14
樂天桃園棒球場,東上E,,seat,1.0.0,12,14,12,15
樂天桃園棒球場,東上E,,pillar,1.0.0,13,1,13,1
樂天桃園棒球場,東上E,,pillar,1.0.0,13,2,13,2
樂天桃園棒球場,東上E,,pillar,1.0.0,13,3,13,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,13,4
樂天桃園棒球場,東上E,,pillar,1.0.0,13,4,13,5
樂天桃園棒球場,東上E,,pillar,1.0.0,13,5,13,6
樂天桃園棒球場,東上E,,pillar,1.0.0,13,6,13,7
樂天桃園棒球場,東上E,,pillar,1.0.0,13,7,13,8
樂天桃園棒球場,東上E,,pillar,1.0.0,13,8,13,9
樂天桃園棒球場,東上E,,pillar,1.0.0,13,9,13,10
樂天桃園棒球場,東上E,,seat,1.0.0,13,10,13,11
樂天桃園棒球場,東上E,,seat,1.0.0,13,11,13,12
樂天桃園棒球場,東上E,,seat,1.0.0,13,12,13,13
樂天桃園棒球場,東上E,,seat,1.0.0,13,13,13,14
樂天桃園棒球場,東上E,,seat,1.0.0,13,14,13,15
樂天桃園棒球場,東上E,,pillar,1.0.0,14,1,14,1
樂天桃園棒球場,東上E,,pillar,1.0.0,14,2,14,2
樂天桃園棒球場,東上E,,pillar,1.0.0,14,3,14,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,14,4
樂天桃園棒球場,東上E,,pillar,1.0.0,14,4,14,5
樂天桃園棒球場,東上E,,pillar,1.0.0,14,5,14,6
樂天桃園棒球場,東上E,,pillar,1.0.0,14,6,14,7
樂天桃園棒球場,東上E,,pillar,1.0.0,14,7,14,8
樂天桃園棒球場,東上E,,pillar,1.0.0,14,8,14,9
樂天桃園棒球場,東上E,,pillar,1.0.0,14,9,14,10
樂天桃園棒球場,東上E,,seat,1.0.0,14,10,14,11
樂天桃園棒球場,東上E,,seat,1.0.0,14,11,14,12
樂天桃園棒球場,東上E,,seat,1.0.0,14,12,14,13
樂天桃園棒球場,東上E,,seat,1.0.0,14,13,14,14
樂天桃園棒球場,東上E,,seat,1.0.0,14,14,14,15
樂天桃園棒球場,東上E,,pillar,1.0.0,15,1,15,1
樂天桃園棒球場,東上E,,pillar,1.0.0,15,2,15,2
樂天桃園棒球場,東上E,,pillar,1.0.0,15,3,15,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,15,4
樂天桃園棒球場,東上E,,pillar,1.0.0,15,4,15,5
樂天桃園棒球場,東上E,,pillar,1.0.0,15,5,15,6
樂天桃園棒球場,東上E,,pillar,1.0.0,15,6,15,7
樂天桃園棒球場,東上E,,pillar,1.0.0,15,7,15,8
樂天桃園棒球場,東上E,,pillar,1.0.0,15,8,15,9
樂天桃園棒球場,東上E,,pillar,1.0.0,15,9,15,10
樂天桃園棒球場,東上E,,seat,1.0.0,15,10,15,11
樂天桃園棒球場,東上E,,seat,1.0.0,15,11,15,12
樂天桃園棒球場,東上E,,seat,1.0.0,15,12,15,13
樂天桃園棒球場,東上E,,seat,1.0.0,15,13,15,14
樂天桃園棒球場,東上E,,seat,1.0.0,15,14,15,15
樂天桃園棒球場,東上E,,pillar,1.0.0,16,1,16,1
樂天桃園棒球場,東上E,,pillar,1.0.0,16,2,16,2
樂天桃園棒球場,東上E,,pillar,1.0.0,16,3,16,3
樂天桃園棒球場,東上E,,aisle,1.0.0,,,16,4
樂天桃園棒球場,東上E,,pillar,1.0.0,16,4,16,5
樂天桃園棒球場,東上E,,pillar,1.0.0,16,5,16,6
樂天桃園棒球場,東上E,,pillar,1.0.0,16,6,16,7
樂天桃園棒球場,東上E,,pillar,1.0.0,16,7,16,8
樂天桃園棒球場,東上E,,pillar,1.0.0,16,8,16,9
樂天桃園棒球場,東上E,,pillar,1.0.0,16,9,16,10
樂天桃園棒球場,東上E,,pillar,1.0.0,16,10,16,11
樂天桃園棒球場,東上E,,pillar,1.0.0,16,11,16,12
樂天桃園棒球場,東上E,,seat,1.0.0,16,12,16,13
樂天桃園棒球場,東上E,,seat,1.0.0,16,13,16,14
樂天桃園棒球場,東上E,,seat,1.0.0,16,14,16,15
